Team,Year,Week,Rating,Prev_Rating,Opponent,Score
ARI,1990,19,-6.925683449,-6.919921429,,
ARI,1990,20,-6.925683449,-6.919921429,,
ARI,1990,21,-6.925683449,-6.919921429,,
ARI,1990,22,-6.925683449,-6.919921429,,
ARI,1991,1,-6.925683449,-6.919921429,LAR,2.878194717
ARI,1991,2,-4.474713908,-4.468770077,PHI,7.767171275
ARI,1991,3,-2.026336871,-2.020308624,WAS,-13.57562277
ARI,1991,4,-3.951217854,-3.945093833,DAL,-8.346560063
ARI,1991,5,-4.579123884,-4.572944663,NEP,-1.42227408
ARI,1991,6,-4.184517659,-4.178492673,NYG,-4.119116393
ARI,1991,7,-4.177250851,-4.171164222,MIN,-13.77623079
ARI,1991,8,-5.137148846,-5.131019958,ATL,-2.143654132
ARI,1991,9,-4.865012962,-4.858883966,MIN,-17.14134339
ARI,1991,10,-5.888040498,-5.881874561,DAL,-12.56633689
ARI,1991,11,-6.401755605,-6.395568311,NYG,-5.797451868
ARI,1991,12,-6.358591053,-6.352386068,SFF,0.275312914
ARI,1991,13,-5.916330788,-5.910115825,PHI,-13.22448672
ARI,1991,14,-6.373090534,-6.366864692,,
ARI,1991,15,-6.373090534,-6.366864692,WAS,-2.013833106
ARI,1991,16,-6.116663626,-6.110433416,DEN,-2.903327984
ARI,1991,17,-5.938144979,-5.932001899,NOS,-14.10505634
ARI,1991,18,-6.36798242,-6.361829334,,
ARI,1991,19,-6.36798242,-6.361829334,,
ARI,1991,20,-6.36798242,-6.361829334,,
ARI,1991,21,-6.36798242,-6.361829334,,
ARI,1991,22,-6.36798242,-6.361829334,,
ARI,1992,1,-6.36798242,-6.361829334,TBB,-14.04507445
ARI,1992,2,-8.287255426,-8.2810249,PHI,-11.41671197
ARI,1992,3,-8.913146735,-8.906921698,DAL,-7.325589792
ARI,1992,4,-8.648553911,-8.642322355,,
ARI,1992,5,-8.648553911,-8.642322355,WAS,-0.44367683
ARI,1992,6,-7.476428614,-7.470201914,NYG,-7.115472627
ARI,1992,7,-7.431309116,-7.425083042,NOS,-6.408455203
ARI,1992,8,-7.317658681,-7.31144176,PHI,-0.70075622
ARI,1992,9,-6.655968435,-6.649791601,SFF,5.414981358
ARI,1992,10,-5.558609363,-5.552471368,LAR,-0.466233659
ARI,1992,11,-5.134244721,-5.128149749,ATL,-3.632619609
ARI,1992,12,-5.018735097,-5.012666091,DAL,-4.187259199
ARI,1992,13,-4.959343961,-4.953302616,WAS,-17.16451304
ARI,1992,14,-5.7730219,-5.767003478,SDC,-7.775524398
ARI,1992,15,-5.898178306,-5.89227677,NYG,5.45574761
ARI,1992,16,-5.230300311,-5.224416667,IND,-7.760985245
ARI,1992,17,-5.370893918,-5.365102297,TBB,-9.820285888
ARI,1992,18,-5.605072443,-5.599274573,,
ARI,1992,19,-5.605072443,-5.599274573,,
ARI,1992,20,-5.605072443,-5.599274573,,
ARI,1992,21,-5.605072443,-5.599274573,,
ARI,1992,22,-5.605072443,-5.599274573,,
ARI,1993,1,-5.605072443,-5.599274573,PHI,-1.204614909
ARI,1993,2,-4.504958059,-4.499278213,WAS,5.271660316
ARI,1993,3,-2.549634384,-2.544008984,DAL,-5.03443416
ARI,1993,4,-2.96376768,-2.95821171,DET,-3.368627018
ARI,1993,5,-3.021604728,-3.016078792,,
ARI,1993,6,-3.021604728,-3.016078792,NEP,-9.728781458
ARI,1993,7,-3.86000182,-3.854673689,WAS,14.75752838
ARI,1993,8,-1.791387353,-1.786101521,SFF,-2.989945145
ARI,1993,9,-1.911243133,-1.906010338,NOS,-0.088460162
ARI,1993,10,-1.74553559,-1.740341372,PHI,6.037636795
ARI,1993,11,-1.096937891,-1.091780763,DAL,1.566827146
ARI,1993,12,-0.892032888,-0.88691839,,
ARI,1993,13,-0.892032888,-0.88691839,NYG,1.64102449
ARI,1993,14,-0.711100218,-0.706021825,LAR,9.840374143
ARI,1993,15,-0.007668594,-0.002622381,DET,-5.587509572
ARI,1993,16,-0.356408655,-0.351377571,SEA,-0.960812382
ARI,1993,17,-0.391961816,-0.387038469,NYG,5.797106464
ARI,1993,18,-0.048124689,-0.043228575,ATL,8.437520069
ARI,1993,19,0.398488193,0.403362991,,
ARI,1993,20,0.398488193,0.403362991,,
ARI,1993,21,0.398488193,0.403362991,,
ARI,1993,22,0.398488193,0.403362991,,
ARI,1994,1,0.398488193,0.403362991,LAR,-2.453534524
ARI,1994,2,-0.314517486,-0.309774124,NYG,-1.155771802
ARI,1994,3,-0.482768349,-0.478113534,BAL,-15.25529283
ARI,1994,4,-2.944855762,-2.940437063,,
ARI,1994,5,-2.944855762,-2.940437063,MIN,3.721974653
ARI,1994,6,-1.992451417,-1.988058627,DAL,-13.46200345
ARI,1994,7,-3.426145422,-3.421832753,WAS,-1.447527823
ARI,1994,8,-3.206299022,-3.202048948,DAL,-1.133332575
ARI,1994,9,-2.999002377,-2.994811689,PIT,-2.522980066
ARI,1994,10,-2.955727622,-2.951652135,PHI,-2.42198956
ARI,1994,11,-2.91124945,-2.907207968,NYG,0.650863269
ARI,1994,12,-2.637240779,-2.633231071,PHI,2.805112961
ARI,1994,13,-2.248501226,-2.244523965,CHI,-3.304250361
ARI,1994,14,-2.318884502,-2.314920912,TEN,8.699011977
ARI,1994,15,-1.630265972,-1.626378434,WAS,-3.085112816
ARI,1994,16,-1.715845198,-1.711986254,CIN,4.221070236
ARI,1994,17,-1.386016563,-1.382227818,ATL,-3.226862144
ARI,1994,18,-1.482903172,-1.479132498,,
ARI,1994,19,-1.482903172,-1.479132498,,
ARI,1994,20,-1.482903172,-1.479132498,,
ARI,1994,21,-1.482903172,-1.479132498,,
ARI,1994,22,-1.482903172,-1.479132498,,
ARI,1995,1,-1.482903172,-1.479132498,WAS,-11.13847862
ARI,1995,2,-3.896797035,-3.893143829,PHI,-6.812062426
ARI,1995,3,-4.479850113,-4.476271182,DET,0.766523173
ARI,1995,4,-3.605454565,-3.601897806,DAL,-1.514758111
ARI,1995,5,-3.306783643,-3.303309145,KCC,-11.71505428
ARI,1995,6,-4.357817473,-4.354479483,NYG,-0.736242985
ARI,1995,7,-3.955420308,-3.952116775,WAS,-2.605691865
ARI,1995,8,-3.820447463,-3.817188389,,
ARI,1995,9,-3.820447463,-3.817188389,SEA,-5.040173965
ARI,1995,10,-3.931331691,-3.928185105,DEN,-15.5447349
ARI,1995,11,-4.899115292,-4.896051136,MIN,-2.736119621
ARI,1995,12,-4.732731009,-4.729659758,CAR,-12.23735391
ARI,1995,13,-5.268775503,-5.265778711,ATL,-4.844640528
ARI,1995,14,-5.240499838,-5.237516503,NYG,-6.609345529
ARI,1995,15,-5.326052693,-5.32308879,SDC,-2.088796642
ARI,1995,16,-5.135625867,-5.132720942,PHI,-1.982905615
ARI,1995,17,-4.960474742,-4.957585749,DAL,-10.85156309
ARI,1995,18,-5.270532023,-5.267659842,,
ARI,1995,19,-5.270532023,-5.267659842,,
ARI,1995,20,-5.270532023,-5.267659842,,
ARI,1995,21,-5.270532023,-5.267659842,,
ARI,1995,22,-5.270532023,-5.267659842,,
ARI,1996,1,-5.270532023,-5.267659842,IND,-5.62056281
ARI,1996,2,-5.35803972,-5.355325538,MIA,-16.32688816
ARI,1996,3,-7.551809408,-7.549171823,NEP,-19.17619401
ARI,1996,4,-9.489206842,-9.486629821,NOS,3.59218616
ARI,1996,5,-7.620436413,-7.617857448,LAR,-8.77688808
ARI,1996,6,-7.764992871,-7.762413839,,
ARI,1996,7,-7.764992871,-7.762413839,DAL,-5.889473138
ARI,1996,8,-7.55660179,-7.554035337,TBB,-8.007279346
ARI,1996,9,-7.601669546,-7.599084206,NYJ,-15.09280889
ARI,1996,10,-8.282682213,-8.280134435,NYG,-8.42757607
ARI,1996,11,-8.294756701,-8.292214671,WAS,-2.193738233
ARI,1996,12,-7.825447588,-7.822912495,NYG,-2.653356631
ARI,1996,13,-7.45601252,-7.453480849,PHI,-1.356195127
ARI,1996,14,-7.049358027,-7.046826892,MIN,-13.9869791
ARI,1996,15,-7.482959344,-7.480410623,DAL,-3.49497679
ARI,1996,16,-7.248372135,-7.245826137,WAS,-4.413606895
ARI,1996,17,-7.090885177,-7.08834301,PHI,-6.873380354
ARI,1996,18,-7.079437555,-7.076895823,,
ARI,1996,19,-7.079437555,-7.076895823,,
ARI,1996,20,-7.079437555,-7.076895823,,
ARI,1996,21,-7.079437555,-7.076895823,,
ARI,1996,22,-7.079437555,-7.076895823,,
ARI,1997,1,-7.079437555,-7.076895823,CIN,-4.719613618
ARI,1997,2,-6.489481571,-6.487018059,DAL,-1.755868009
ARI,1997,3,-5.542758859,-5.54028265,WAS,-0.373881628
ARI,1997,4,-4.68127932,-4.678804272,,
ARI,1997,5,-4.68127932,-4.678804272,TBB,-1.711793074
ARI,1997,6,-4.257066999,-4.254542929,MIN,-3.224706035
ARI,1997,7,-4.128021879,-4.125458372,NYG,-12.67083851
ARI,1997,8,-5.077223727,-5.074664037,PHI,-0.0746528
ARI,1997,9,-4.576966634,-4.574397616,TEN,-18.04853059
ARI,1997,10,-5.801654267,-5.799110856,PHI,1.375788291
ARI,1997,11,-5.203534054,-5.200981928,DAL,-7.237793597
ARI,1997,12,-5.360015557,-5.357460116,NYG,-7.19736004
ARI,1997,13,-5.491254449,-5.488697188,BAL,-0.859818229
ARI,1997,14,-5.182492034,-5.17994701,PIT,-2.510334988
ARI,1997,15,-5.015482219,-5.01294724,WAS,-7.684934111
ARI,1997,16,-5.172508801,-5.169971621,NOS,-13.11594397
ARI,1997,17,-5.613810754,-5.611265514,ATL,-4.744390404
ARI,1997,18,-5.568051789,-5.565498702,,
ARI,1997,19,-5.568051789,-5.565498702,,
ARI,1997,20,-5.568051789,-5.565498702,,
ARI,1997,21,-5.568051789,-5.565498702,,
ARI,1997,22,-5.568051789,-5.565498702,,
ARI,1998,1,-5.568051789,-5.565498702,DAL,-13.60031644
ARI,1998,2,-7.576117952,-7.573547302,SEA,-12.01918856
ARI,1998,3,-8.464732073,-8.462233211,PHI,-1.189113609
ARI,1998,4,-7.252128996,-7.249613468,LAR,-4.375869398
ARI,1998,5,-6.841234768,-6.838694821,OAK,-8.111641156
ARI,1998,6,-7.000035566,-6.997530804,CHI,-0.56523345
ARI,1998,7,-6.285057553,-6.282512127,NYG,-16.52438031
ARI,1998,8,-7.308989829,-7.306442541,,
ARI,1998,9,-7.308989829,-7.306442541,DET,-1.203262032
ARI,1998,10,-6.753923666,-6.751339438,WAS,-6.581838338
ARI,1998,11,-6.739583222,-6.736999586,DAL,-4.879931082
ARI,1998,12,-6.596533057,-6.593948246,WAS,-2.963654706
ARI,1998,13,-6.337041746,-6.33445669,KCC,-5.607633858
ARI,1998,14,-6.288414554,-6.285847419,NYG,-7.74464833
ARI,1998,15,-6.379429165,-6.376860059,PHI,-5.72155068
ARI,1998,16,-6.34073043,-6.338161339,NOS,-5.416903328
ARI,1998,17,-6.289406703,-6.286830518,SDC,-4.426748966
ARI,1998,18,-6.191372085,-6.188809182,,
ARI,1998,19,-6.191372085,-6.188809182,,
ARI,1998,20,-6.191372085,-6.188809182,,
ARI,1998,21,-6.191372085,-6.188809182,,
ARI,1998,22,-6.191372085,-6.188809182,,
ARI,1999,1,-6.191372085,-6.188809182,PHI,-5.066911959
ARI,1999,2,-5.910257053,-5.907697381,MIA,-1.91435057
ARI,1999,3,-5.111075757,-5.108511066,SFF,-9.959866177
ARI,1999,4,-5.919207493,-5.91662882,DAL,-12.34528208
ARI,1999,5,-6.837218149,-6.834647381,NYG,-0.348208444
ARI,1999,6,-6.026091936,-6.023523164,WAS,-11.47095945
ARI,1999,7,-6.631077215,-6.628517775,,
ARI,1999,8,-6.631077215,-6.628517775,NEP,-15.11633419
ARI,1999,9,-7.479602913,-7.477051847,NYJ,-3.736108859
ARI,1999,10,-7.139285272,-7.136737164,DET,-2.359258365
ARI,1999,11,-6.740949696,-6.738389245,DAL,-0.564517408
ARI,1999,12,-6.26583952,-6.263288586,NYG,1.506609167
ARI,1999,13,-5.710664614,-5.708120004,PHI,-6.70279354
ARI,1999,14,-5.776806542,-5.77426844,WAS,-14.05523696
ARI,1999,15,-6.294208443,-6.291679798,BUF,-8.096374445
ARI,1999,16,-6.400218208,-6.397691336,ATL,-14.63229086
ARI,1999,17,-6.857555577,-6.855030802,GBP,-12.34497732
ARI,1999,18,-7.146367248,-7.143838535,,
ARI,1999,19,-7.146367248,-7.143838535,,
ARI,1999,20,-7.146367248,-7.143838535,,
ARI,1999,21,-7.146367248,-7.143838535,,
ARI,1999,22,-7.146367248,-7.143838535,,
ARI,2000,1,-7.146367248,-7.143838535,NYG,-6.364166727
ARI,2000,2,-6.950817118,-6.948325906,DAL,-2.498842512
ARI,2000,3,-6.060422197,-6.057957343,,
ARI,2000,4,-6.060422197,-6.057957343,GBP,-16.25098643
ARI,2000,5,-7.758849569,-7.756382029,SFF,-7.68897426
ARI,2000,6,-7.748867382,-7.746424328,CLE,-5.388996642
ARI,2000,7,-7.45388354,-7.451495805,PHI,-15.18317626
ARI,2000,8,-8.312693842,-8.310330041,DAL,-23.70592557
ARI,2000,9,-9.852017015,-9.849679184,NOS,-13.3330852
ARI,2000,10,-10.16847776,-10.16615555,WAS,-4.760837177
ARI,2000,11,-9.717841044,-9.715540541,MIN,-9.639369331
ARI,2000,12,-9.711804758,-9.709505817,PHI,-16.71343638
ARI,2000,13,-10.2119213,-10.20964553,NYG,-18.68587904
ARI,2000,14,-10.77685182,-10.77459539,CIN,-14.8105823
ARI,2000,15,-11.02895997,-11.02670855,JAC,-20.23199478
ARI,2000,16,-11.57031496,-11.56806959,BAL,-7.908899257
ARI,2000,17,-11.36690298,-11.36466201,WAS,-12.44007794
ARI,2000,18,-11.42338587,-11.42116175,,
ARI,2000,19,-11.42338587,-11.42116175,,
ARI,2000,20,-11.42338587,-11.42116175,,
ARI,2000,21,-11.42338587,-11.42116175,,
ARI,2000,22,-11.42338587,-11.42116175,,
ARI,2001,1,-11.42338587,-11.42116175,,
ARI,2001,2,-11.42338587,-11.42116175,DEN,-14.92904011
ARI,2001,3,-12.29979943,-12.29760018,ATL,-19.80056212
ARI,2001,4,-13.79995197,-13.79781003,PHI,-2.962181112
ARI,2001,5,-11.99365683,-11.99156289,CHI,-11.18550283
ARI,2001,6,-11.87820625,-11.87611957,KCC,-1.809071906
ARI,2001,7,-10.61956446,-10.61748887,DAL,-13.73530918
ARI,2001,8,-10.96575832,-10.96372,PHI,-12.41902947
ARI,2001,9,-11.11108543,-11.10908258,NYG,-9.586321651
ARI,2001,10,-10.97247054,-10.97049692,DET,-6.268418586
ARI,2001,11,-10.58046621,-10.57849969,SDC,-3.031129604
ARI,2001,12,-9.999748014,-9.997780639,OAK,-0.28097474
ARI,2001,13,-9.305549923,-9.303578167,WAS,-13.39675524
ARI,2001,14,-9.578296944,-9.576345984,NYG,-5.195544919
ARI,2001,15,-9.304374942,-9.302444064,DAL,-4.789379388
ARI,2001,16,-9.038786969,-9.03687669,CAR,6.598042876
ARI,2001,17,-8.170074199,-8.16817848,WAS,-6.970230669
ARI,2001,18,-8.10692454,-8.105045092,,
ARI,2001,19,-8.10692454,-8.105045092,,
ARI,2001,20,-8.10692454,-8.105045092,,
ARI,2001,21,-8.10692454,-8.105045092,,
ARI,2001,22,-8.10692454,-8.105045092,,
ARI,2002,1,-8.10692454,-8.105045092,WAS,-8.555447518
ARI,2002,2,-8.219055284,-8.217257985,SEA,1.821957208
ARI,2002,3,-6.210852786,-6.209021977,SDC,-8.649319064
ARI,2002,4,-6.617263832,-6.615411085,NYG,3.115822031
ARI,2002,5,-5.226822995,-5.22502182,CAR,-1.008186229
ARI,2002,6,-4.699493399,-4.697706873,,
ARI,2002,7,-4.699493399,-4.697706873,DAL,-5.985816732
ARI,2002,8,-4.842418214,-4.840670334,SFF,-4.215995109
ARI,2002,9,-4.779775903,-4.77804618,LAR,-7.644924298
ARI,2002,10,-5.040243939,-5.038525393,SEA,-15.57815174
ARI,2002,11,-5.918402923,-5.916676476,PHI,-9.001698093
ARI,2002,12,-6.155579474,-6.153873094,OAK,-10.6204119
ARI,2002,13,-6.474496076,-6.472758824,KCC,-25.05989706
ARI,2002,14,-7.713522808,-7.711756039,DET,-8.819518948
ARI,2002,15,-7.782647567,-7.780879864,LAR,-1.086862078
ARI,2002,16,-7.388777832,-7.387017491,SFF,-5.384113924
ARI,2002,17,-7.277407615,-7.275653509,DEN,-15.29742061
ARI,2002,18,-7.699513562,-7.697736523,,
ARI,2002,19,-7.699513562,-7.697736523,,
ARI,2002,20,-7.699513562,-7.697736523,,
ARI,2002,21,-7.699513562,-7.697736523,,
ARI,2002,22,-7.699513562,-7.697736523,,
ARI,2003,1,-7.699513562,-7.697736523,DET,-15.58572113
ARI,2003,2,-9.671065454,-9.669271346,SEA,-25.07430209
ARI,2003,3,-12.75171278,-12.74990046,GBP,-1.846449808
ARI,2003,4,-10.93416895,-10.93234967,LAR,-16.24892504
ARI,2003,5,-11.69341982,-11.69161811,DAL,-15.47804617
ARI,2003,6,-12.16649812,-12.16472238,BAL,-10.90806118
ARI,2003,7,-12.02667179,-12.0248092,,
ARI,2003,8,-12.02667179,-12.0248092,SFF,-6.143782867
ARI,2003,9,-11.4383829,-11.43651976,CIN,-9.246920254
ARI,2003,10,-11.23915902,-11.23721942,PIT,-11.44025481
ARI,2003,11,-11.255917,-11.25391423,CLE,-24.23516072
ARI,2003,12,-12.25432037,-12.25226184,LAR,-4.904257585
ARI,2003,13,-11.72931588,-11.7272629,CHI,-20.11562052
ARI,2003,14,-12.28840286,-12.28634177,SFF,-20.65248085
ARI,2003,15,-12.81115773,-12.80909727,CAR,-9.426962543
ARI,2003,16,-12.61208743,-12.6100206,SEA,-13.55380361
ARI,2003,17,-12.66440499,-12.66232739,MIN,-6.607543985
ARI,2003,18,-12.34562283,-12.34353777,,
ARI,2003,19,-12.34562283,-12.34353777,,
ARI,2003,20,-12.34562283,-12.34353777,,
ARI,2003,21,-12.34562283,-12.34353777,,
ARI,2003,22,-12.34562283,-12.34353777,,
ARI,2004,1,-12.34562283,-12.34353777,LAR,-6.397943391
ARI,2004,2,-10.85870297,-10.85660629,NEP,-10.43977564
ARI,2004,3,-10.77491751,-10.772668,ATL,-6.699809787
ARI,2004,4,-10.09573289,-10.09350632,NOS,4.590052328
ARI,2004,5,-7.99776357,-7.995527648,SFF,-4.277973086
ARI,2004,6,-7.53278976,-7.530552231,,
ARI,2004,7,-7.53278976,-7.530552231,SEA,1.812169843
ARI,2004,8,-6.494460915,-6.492211644,BUF,-15.3230351
ARI,2004,9,-7.377318334,-7.3749805,MIA,-1.226465227
ARI,2004,10,-6.81814987,-6.815739233,NYG,-3.509870977
ARI,2004,11,-6.542459962,-6.540057647,CAR,-15.28246959
ARI,2004,12,-7.214768395,-7.212351866,NYJ,-8.659757568
ARI,2004,13,-7.317981907,-7.31550629,DET,-11.86455194
ARI,2004,14,-7.621086576,-7.618610777,SFF,-7.414631892
ARI,2004,15,-7.608183158,-7.605707402,LAR,6.607212998
ARI,2004,16,-6.771983384,-6.769507031,SEA,-2.59639553
ARI,2004,17,-6.540006281,-6.537525429,TBB,-0.678166789
ARI,2004,18,-6.231488413,-6.2290041,,
ARI,2004,19,-6.231488413,-6.2290041,,
ARI,2004,20,-6.231488413,-6.2290041,,
ARI,2004,21,-6.231488413,-6.2290041,,
ARI,2004,22,-6.231488413,-6.2290041,,
ARI,2005,1,-6.231488413,-6.2290041,NYG,-14.70138303
ARI,2005,2,-8.348962068,-8.346488376,LAR,-7.645342476
ARI,2005,3,-8.20823815,-8.20576222,SEA,-15.33159659
ARI,2005,4,-9.395464557,-9.392966902,SFF,0.476896247
ARI,2005,5,-7.985127299,-7.982640932,CAR,-7.351353419
ARI,2005,6,-7.905905564,-7.9034054,,
ARI,2005,7,-7.905905564,-7.9034054,TEN,-1.100079805
ARI,2005,8,-7.149702702,-7.147140056,DAL,-13.99209526
ARI,2005,9,-7.833941958,-7.831392607,SEA,-10.71091335
ARI,2005,10,-8.095484812,-8.09294208,DET,-8.392101237
ARI,2005,11,-8.120202848,-8.11766812,LAR,1.015400118
ARI,2005,12,-7.417464158,-7.414939451,JAC,-8.280733134
ARI,2005,13,-7.479126228,-7.476571047,SFF,-3.863875792
ARI,2005,14,-7.238109532,-7.235573071,WAS,-7.872749377
ARI,2005,15,-7.277774522,-7.275251463,HOU,-11.42222392
ARI,2005,16,-7.521565663,-7.519025896,PHI,-1.144166814
ARI,2005,17,-7.167265727,-7.164741875,IND,1.413990121
ARI,2005,18,-6.715620682,-6.713080578,,
ARI,2005,19,-6.715620682,-6.713080578,,
ARI,2005,20,-6.715620682,-6.713080578,,
ARI,2005,21,-6.715620682,-6.713080578,,
ARI,2005,22,-6.715620682,-6.713080578,,
ARI,2006,1,-6.715620682,-6.713080578,SFF,-6.315920291
ARI,2006,2,-6.615695585,-6.613245693,SEA,-4.915273206
ARI,2006,3,-6.275611109,-6.273215062,LAR,-6.765358308
ARI,2006,4,-6.357235642,-6.354895476,ATL,-10.66925309
ARI,2006,5,-6.973238135,-6.970960806,KCC,-4.036681452
ARI,2006,6,-6.606168549,-6.603885517,CHI,-2.476900309
ARI,2006,7,-6.147360967,-6.145147755,OAK,-12.47814164
ARI,2006,8,-6.780439034,-6.778240817,,
ARI,2006,9,-6.780439034,-6.778240817,,
ARI,2006,10,-6.780439034,-6.778240817,DAL,-12.48175957
ARI,2006,11,-7.298740902,-7.296606946,DET,-4.153144186
ARI,2006,12,-7.036607842,-7.034537897,MIN,-5.315814709
ARI,2006,13,-6.904239139,-6.902230328,LAR,3.077630075
ARI,2006,14,-6.191248481,-6.189297885,SEA,-1.38418672
ARI,2006,15,-5.870777697,-5.868887568,DEN,-10.29756179
ARI,2006,16,-6.147451703,-6.145596792,SFF,-3.507460754
ARI,2006,17,-5.992158118,-5.990357198,SDC,-0.062553281
ARI,2006,18,-5.662735627,-5.660969344,,
ARI,2006,19,-5.662735627,-5.660969344,,
ARI,2006,20,-5.662735627,-5.660969344,,
ARI,2006,21,-5.662735627,-5.660969344,,
ARI,2006,22,-5.662735627,-5.660969344,,
ARI,2007,1,-5.662735627,-5.660969344,SFF,-7.381868143
ARI,2007,2,-6.092518756,-6.091018546,SEA,-2.270799488
ARI,2007,3,-5.328174902,-5.326861604,BAL,-0.722761453
ARI,2007,4,-4.560605994,-4.559409111,PIT,4.154530284
ARI,2007,5,-3.315586526,-3.314511781,LAR,-2.858843877
ARI,2007,6,-3.258493694,-3.257578846,CAR,-10.68486038
ARI,2007,7,-4.083645548,-4.082875129,WAS,-1.35128712
ARI,2007,8,-3.810409706,-3.8097721,,
ARI,2007,9,-3.810409706,-3.8097721,TBB,-4.675529124
ARI,2007,10,-3.889056925,-3.888567601,DET,-0.936004311
ARI,2007,11,-3.642969208,-3.642608681,CIN,4.052505884
ARI,2007,12,-3.051009585,-3.050752756,SFF,-8.048949222
ARI,2007,13,-3.408005273,-3.407862479,CLE,-1.373987085
ARI,2007,14,-3.272404061,-3.272357445,SEA,-10.04064936
ARI,2007,15,-3.695419392,-3.695480652,NOS,-4.673887089
ARI,2007,16,-3.752976315,-3.753140925,ATL,-5.942606246
ARI,2007,17,-3.874622423,-3.874882482,LAR,7.305289633
ARI,2007,18,-3.286205999,-3.286558453,,
ARI,2007,19,-3.286205999,-3.286558453,,
ARI,2007,20,-3.286205999,-3.286558453,,
ARI,2007,21,-3.286205999,-3.286558453,,
ARI,2007,22,-3.286205999,-3.286558453,,
ARI,2008,1,-3.286205999,-3.286558453,SFF,-0.104530763
ARI,2008,2,-2.49078719,-2.491611355,MIA,4.68833978
ARI,2008,3,-1.054961796,-1.056052859,WAS,-3.919121841
ARI,2008,4,-1.532321803,-1.533721026,NYJ,-10.44480977
ARI,2008,5,-2.80553437,-2.807183593,BUF,10.05256659
ARI,2008,6,-1.19827175,-1.200154308,DAL,0.561825346
ARI,2008,7,-1.002705406,-1.00480915,,
ARI,2008,8,-1.002705406,-1.00480915,CAR,-1.165656567
ARI,2008,9,-1.019000522,-1.021326165,LAR,6.030168242
ARI,2008,10,-0.378166998,-0.380674731,SFF,-3.616076156
ARI,2008,11,-0.647992761,-0.650674742,SEA,2.572329232
ARI,2008,12,-0.400275685,-0.403120824,NYG,-2.927829052
ARI,2008,13,-0.580815211,-0.583816919,PHI,-10.48217237
ARI,2008,14,-1.240905688,-1.244046485,LAR,3.947511067
ARI,2008,15,-0.916629641,-0.919900862,MIN,-11.49990938
ARI,2008,16,-1.539175508,-1.542572278,NEP,-15.52151906
ARI,2008,17,-2.315972372,-2.319498396,SEA,2.469801918
ARI,2008,18,-2.064089515,-2.067727827,ATL,0.323735811
ARI,2008,19,-1.944698249,-1.948441275,CAR,11.26466444
ARI,2008,20,-1.315680978,-1.319523681,PHI,4.161817242
ARI,2008,21,-1.066703786,-1.070641919,PIT,1.689287061
ARI,2008,22,-0.946878097,-0.950909512,,
ARI,2009,1,-0.946878097,-0.950909512,SFF,-7.118739
ARI,2009,2,-2.489843323,-2.494362333,JAC,8.34235298
ARI,2009,3,-0.323404062,-0.328249936,IND,-9.875303251
ARI,2009,4,-1.91538726,-1.920550166,,
ARI,2009,5,-1.91538726,-1.920550166,HOU,-0.161919739
ARI,2009,6,-1.6648919,-1.670363655,SEA,10.4651447
ARI,2009,7,-0.148637325,-0.154331187,NYG,8.03601731
ARI,2009,8,0.760768745,0.754868081,CAR,-8.870788287
ARI,2009,9,-0.202386958,-0.20845328,CHI,12.07195393
ARI,2009,10,0.913462214,0.907239505,SEA,2.329054674
ARI,2009,11,1.031428252,1.025068419,LAR,-1.599891142
ARI,2009,12,0.829019068,0.822536858,TEN,0.708136222
ARI,2009,13,0.820384579,0.813766321,MIN,7.96789563
ARI,2009,14,1.296885316,1.290159636,SFF,-7.227944419
ARI,2009,15,0.764083457,0.757260391,DET,-0.516690778
ARI,2009,16,0.688743797,0.681828643,LAR,2.261894656
ARI,2009,17,0.776141067,0.769143104,GBP,-12.09907245
ARI,2009,18,0.09849825,0.09141892,GBP,1.315577736
ARI,2009,19,0.159352224,0.152197139,NOS,-10.53895847
ARI,2009,20,-0.350091142,-0.357317536,,
ARI,2009,21,-0.350091142,-0.357317536,,
ARI,2009,22,-0.350091142,-0.357317536,,
ARI,2010,1,-0.350091142,-0.357317536,LAR,-4.178459824
ARI,2010,2,-1.307183313,-1.314760404,ATL,-14.79413324
ARI,2010,3,-4.004573298,-4.012376794,OAK,-6.859632594
ARI,2010,4,-4.480416514,-4.48846208,SDC,-13.33754949
ARI,2010,5,-5.745721225,-5.753975555,NOS,4.85878305
ARI,2010,6,-4.420158191,-4.428537774,,
ARI,2010,7,-4.420158191,-4.428537774,SEA,-9.278486272
ARI,2010,8,-4.959972422,-4.968463778,TBB,-7.458001007
ARI,2010,9,-5.209775281,-5.218363635,MIN,0.974681713
ARI,2010,10,-4.647551918,-4.656225113,SEA,-15.65469309
ARI,2010,11,-5.564813682,-5.573557207,KCC,-11.0699811
ARI,2010,12,-5.988288099,-5.997123147,SFF,-16.9212257
ARI,2010,13,-6.769212213,-6.778097654,LAR,-15.85106825
ARI,2010,14,-7.374669283,-7.383598921,DEN,8.480015814
